pos,depth
39568,22273
39569,22245
39570,22216
39571,22240
39572,22099
39573,20965
39574,20988
39575,20997
39576,20992
39577,21045
39578,20625
39579,20345
39580,20216
39581,20121
39582,20080
39583,17833
39584,17843
39585,17841
39586,17838
39587,17842
39588,17330
39589,11206
39590,8499
39591,8510
39592,8512
39593,8340
39594,8316
39595,9132
39596,9017
39597,8772
39598,8512
39599,8498
39600,8089
39601,7457
39602,7392
39603,7386
39604,7382
39605,7508
39606,6954
39607,6703
39608,6643
39609,6644
39610,6647
39611,6072
39612,6080
39613,6078
39614,6520
39615,6557
39616,6231
39617,6210
39618,6201
39619,6213
39620,6222
39621,6144
39622,6555
39623,6557
39624,6582
39625,6485
39626,6485
39627,6417
39628,5809
39629,5817
39630,5789
39631,5781
39632,6048
39633,6080
39634,6088
39635,6035
39636,6019
39637,6190
39638,5703
39639,5790
39640,5936
39641,5924
39642,6240
39643,6252
39644,6227
39645,6233
39646,6154
39647,6253
39648,6271
39649,6264
39650,6592
39651,6464
39652,6483
39653,6484
39654,6357
39655,6361
39656,6321
39657,6277
39658,6271
39659,6131
39660,6119
39661,6059
39662,5973
39663,5966
39664,5947
39665,5920
39666,5852
39667,5828
39668,5847
39669,5840
39670,5848
39671,5792
39672,5775
39673,5777
39674,5763
39675,5817
39676,5836
39677,5222
39678,5164
39679,5222
39680,5307
39681,5308
39682,5307
39683,5297
39684,5316
39685,5376
39686,5435
39687,5403
39688,5399
39689,4385
39690,4537
39691,4552
39692,4534
39693,4520
39694,4223
39695,4223
39696,4188
39697,4493
39698,4501
39699,4381
39700,4361
39701,4361
39702,4372
39703,4382
39704,4459
39705,4586
39706,4599
39707,4594
39708,4166
39709,4115
39710,4150
39711,4185
39712,4182
39713,4191
39714,4234
39715,4081
39716,3784
39717,4738
39718,4714
39719,5855
39720,5840
39721,6113
39722,6245
39723,6234
39724,6249
39725,6246
39726,6007
39727,7956
39728,7981
39729,8434
39730,8439
39731,8268
39732,8290
39733,8629
39734,8613
39735,8682
39736,8359
39737,8135
39738,8146
39739,8139
39740,8185
39741,8089
39742,8188
39743,8166
39744,9530
39745,9542
39746,9654
39747,9665
39748,9680
39749,9675
39750,9676
39751,9686
39752,9709
39753,9743
39754,11718
39755,14831
39756,15418
39757,15419
39758,15432
39759,15418
39760,15441
39761,15414
39762,15414
39763,16282
39764,16277
39765,16358
39766,16357
39767,16345
39768,16356
39769,16437
39770,16426
39771,16423
39772,16421
39773,16384
39774,16289
39775,16427
39776,16427
39777,16428
39778,16923
39779,16844
39780,16780
39781,16798
39782,16791
39783,16964
39784,16782
39785,18874
39786,19115
39787,19118
39788,19133
39789,19134
39790,19134
39791,18894
39792,18962
39793,19608
39794,19620
39795,19620
39796,19627
39797,19748
39798,19714
39799,19584
39800,19568
39801,19566
39802,19549
39803,19597
39804,19562
39805,19542
39806,19542
39807,19530
39808,19422
39809,19425
39810,19228
39811,18276
39812,18287
39813,17357
39814,17404
39815,17175
39816,17043
39817,17048
39818,17037
39819,17039
39820,17090
39821,15103
39822,15259
39823,14805
39824,14801
39825,14823
39826,14801
39827,14358
39828,14218
39829,14286
39830,14423
39831,14429
39832,14415
39833,14412
39834,14363
39835,14362
39836,14272
39837,14270
39838,12525
39839,12537
39840,12411
39841,12413
39842,12417
39843,12410
39844,12411
39845,12401
39846,12365
39847,12346
39848,10372
39849,7337
39850,6748
39851,6748
39852,6737
39853,6737
39854,6824
39855,6824
39856,6725
39857,5866
39858,5850
39859,5819
39860,5826
39861,5971
39862,5968
39863,5832
39864,5823
39865,5823
39866,5825
39867,5800
39868,5800
39869,5657
39870,5764
39871,6362
39872,5921
39873,5920
39874,5919
39875,5898
39876,5906
39877,5732
39878,5736
39879,3696
39880,3424
39881,3493
39882,3481
39883,3490
39884,3511
39885,3506
39886,3427
39887,2772
39888,2763
39889,2770
39890,2783
39891,2704
39892,2637
39893,2637
39894,2630
39895,2630
39896,2656
39897,2607
39898,2609
39899,2595
39900,2626
39901,2626
39902,2632
39903,2631
39904,2631
39905,2631
39906,2617
39907,2506
39908,2457
39909,2407
39910,2401
39911,2394
39912,2386
39913,2383
39914,2285
39915,2281
39916,2099
39917,2097
39918,2056
39919,2087
39920,2087
39921,2083
39922,2083
39923,1964
39924,1829
39925,1823
39926,1823
39927,1822
39928,1822
39929,1822
39930,1786
39931,1786
39932,1786
39933,1764
39934,1758
39935,1745
39936,1741
39937,1740
39938,1738
39939,1738
39940,1738
39941,1718
39942,1710
39943,1634
39944,1634
39945,1634
39946,1634
39947,1634
39948,1541
39949,1541
39950,1502
39951,1492
39952,1492
39953,1443
39954,1435
39955,1290
39956,1263
39957,1264
39958,1260
39959,1260
39960,1258
39961,1258
39962,1258
39963,1255
39964,1147
39965,546
39966,476
39967,476
39968,472
39969,471
39970,462
39971,462
39972,454
39973,388
39974,388
39975,311
39976,307
39977,298
39978,277
39979,277
39980,267
39981,267
39982,267
39983,260
39984,228
39985,167
39986,167
39987,167
39988,167
39989,167
39990,140
39991,140
39992,132
39993,132
39994,99
39995,99
39996,76
39997,76
39998,76
39999,76
40000,76
40001,75
40002,75
40003,75
40004,75
40005,75
40006,75
40007,75
40008,75
40009,75
40010,73
40011,50
40012,36
40013,36
40014,36
40015,36
40016,36
40017,35
40018,24
40019,24
40020,24
40021,24
40022,24
40023,24
40024,24
40025,24
40026,24
40027,24
40028,24
40029,24
40030,24
40031,24
40032,24
40033,24
40034,24
40035,24
40036,24
40037,24
40038,24
40039,24
40040,24
40041,24
40042,7
40043,7
40044,0
40045,0
40046,0
40047,0
40048,0
40049,0
40050,0
40051,0
40052,0
40053,0
40054,0
40055,0
40056,0
40057,0
40058,0
40059,0
40060,0
40061,0
40062,0
40063,0
40064,0
40065,0
40066,0
40067,0
40068,0
40069,0
40070,0
40071,0
40072,0
40073,0
40074,0
40075,0
40076,0
40077,0
40078,0
40079,0
40080,0
40081,0
40082,0
40083,0
40084,0
40085,0
40086,0
40087,0
40088,0
40089,0
40090,0
40091,0
40092,0
40093,0
40094,0
40095,0
40096,0
40097,0
40098,0
40099,0
40100,0
40101,0
40102,0
40103,0
40104,0
40105,0
40106,0
40107,0
40108,0
40109,0
40110,0
40111,0
40112,0
40113,0
40114,0
40115,0
40116,0
40117,0
40118,0
40119,0
40120,0
40121,0
40122,0
40123,0
40124,0
40125,0
40126,0
40127,0
40128,1
40129,1
40130,1
40131,1
40132,1
40133,1
40134,1
40135,1
40136,1
40137,1
40138,1
40139,1
40140,1
40141,1
40142,1
40143,1
40144,1
40145,1
40146,1
40147,1
40148,1
40149,1
40150,1
40151,1
40152,1
40153,1
40154,1
40155,1
40156,1
40157,1
40158,1
40159,1
40160,1
40161,1
40162,1
40163,1
40164,1
40165,1
40166,1
40167,1
40168,1
40169,1
40170,1
40171,1
40172,1
40173,1
40174,1
40175,1
40176,1
40177,1
40178,1
40179,1
40180,0
40181,0
40182,0
40183,0
40184,0
40185,0
40186,0
40187,0
40188,0
40189,0
40190,0
40191,0
40192,0
40193,0
40194,0
40195,0
40196,0
40197,0
40198,0
40199,0
40200,0
40201,0
40202,0
40203,0
40204,0
40205,0
40206,0
40207,0
40208,0
40209,0
40210,0
40211,0
40212,0
40213,0
40214,0
40215,0
40216,0
40217,0
40218,0
40219,0
40220,0
40221,0
40222,0
40223,0
40224,0
40225,0
40226,0
40227,0
40228,0
40229,0
40230,0
40231,0
40232,0
40233,0
40234,0
40235,0
40236,0
40237,0
40238,0
40239,0
40240,0
40241,0
40242,0
40243,0
40244,0
40245,0
40246,0
40247,0
40248,0
40249,0
40250,0
40251,0
40252,0
40253,0
40254,0
40255,0
40256,0
40257,0
40258,0
40259,0
40260,0
40261,0
40262,0
40263,0
40264,0
40265,0
40266,0
40267,0
40268,0
40269,0
40270,0
40271,0
40272,0
40273,0
40274,0
40275,0
40276,0
40277,0
40278,0
40279,0
40280,0
40281,0
40282,0
40283,0
40284,0
40285,0
40286,0
40287,0
40288,0
40289,0
40290,0
40291,0
40292,0
40293,0
40294,0
40295,0
40296,0
40297,0
40298,0
40299,0
40300,0
40301,0
40302,0
40303,0
40304,0
40305,0
40306,0
40307,0
40308,0
40309,0
40310,0
40311,0
40312,0
40313,0
40314,0
40315,0
40316,0
40317,0
40318,0
40319,1
40320,1
40321,1
40322,1
40323,1
40324,1
40325,1
40326,1
40327,1
40328,1
40329,1
40330,1
40331,1
40332,1
40333,1
40334,1
40335,1
40336,1
40337,1
40338,2
40339,2
40340,2
40341,2
40342,2
40343,2
40344,2
40345,2
40346,2
40347,2
40348,2
40349,2
40350,2
40351,2
40352,2
40353,2
40354,2
40355,2
40356,2
40357,2
40358,2
40359,2
40360,2
40361,2
40362,2
40363,1
40364,1
40365,1
40366,1
40367,1
40368,1
40369,1
40370,1
40371,1
40372,1
40373,1
40374,1
40375,1
40376,1
40377,1
40378,1
40379,1
40380,1
40381,1
40382,1
40383,1
40384,1
40385,1
40386,1
40387,1
40388,1
40389,1
40390,1
40391,1
40392,1
40393,1
40394,1
40395,1
40396,1
40397,1
40398,1
40399,1
40400,1
40401,1
40402,1
40403,1
40404,1
40405,1
40406,1
40407,1
40408,1
40409,1
40410,1
40411,1
40412,1
40413,1
40414,1
40415,1
40416,1
40417,1
40418,1
40419,1
40420,1
40421,1
40422,1
40423,1
40424,1
40425,1
40426,1
40427,1
40428,1
40429,1
40430,0
40431,0
40432,0
40433,0
40434,0
40435,0
40436,0
40437,0
40438,0
40439,0
40440,0
40441,0
40442,0
40443,0
40444,0
40445,0
40446,0
40447,0
40448,0
40449,0
40450,0
40451,0
40452,0
40453,0
40454,0
40455,0
40456,0
40457,0
40458,0
40459,0
40460,0
40461,0
40462,0
40463,0
40464,0
40465,0
40466,0
40467,0
40468,0
40469,0
40470,0
40471,0
40472,0
40473,0
40474,0
40475,0
40476,0
40477,0
40478,0
40479,0
40480,0
40481,0
40482,0
40483,0
40484,0
40485,0
40486,0
40487,0
40488,0
40489,0
40490,0
40491,0
40492,0
40493,0
40494,0
40495,0
40496,0
40497,0
40498,0
40499,0
40500,0
40501,0
40502,0
40503,0
40504,0
40505,0
40506,0
40507,0
40508,0
40509,0
40510,0
40511,0
40512,0
40513,0
40514,0
40515,0
40516,0
40517,0
40518,0
40519,0
40520,0
40521,0
40522,0
40523,0
40524,0
40525,0
40526,0
40527,0
40528,0
40529,0
40530,0
40531,0
40532,0
40533,0
40534,0
40535,0
40536,0
40537,0
40538,0
40539,0
40540,0
40541,0
40542,0
40543,0
40544,0
40545,0
40546,0
40547,0
40548,0
40549,0
40550,0
40551,0
40552,0
40553,0
40554,0
40555,0
40556,0
40557,0
40558,0
40559,0
40560,0
40561,0
40562,0
40563,0
40564,0
40565,0
40566,0
40567,0
40568,0
40569,0
40570,0
40571,0
40572,0
40573,0
40574,0
40575,0
40576,0
40577,0
40578,0
40579,0
40580,0
40581,0
40582,0
40583,0
40584,0
40585,0
40586,0
40587,0
40588,0
40589,0
40590,0
40591,0
40592,0
40593,0
40594,0
40595,0
40596,0
40597,0
40598,0
40599,0
40600,0
40601,0
40602,0
40603,0
40604,0
40605,0
40606,0
40607,0
40608,0
40609,0
40610,0
40611,0
40612,0
40613,0
40614,0
40615,0
40616,0
40617,0
40618,0
40619,0
40620,0
40621,0
40622,0
40623,0
40624,0
40625,0
40626,0
40627,0
40628,0
40629,0
40630,0
40631,0
40632,0
40633,0
40634,0
40635,0
40636,0
40637,0
40638,0
40639,0
40640,0
40641,0
40642,0
40643,0
40644,0
40645,0
40646,0
40647,0
40648,0
40649,0
40650,0
40651,0
40652,0
40653,0
40654,0
40655,0
40656,0
40657,0
40658,0
40659,0
40660,0
40661,0
40662,0
40663,0
40664,0
40665,0
40666,0
40667,0
40668,0
40669,0
40670,0
40671,0
40672,0
40673,0
40674,0
40675,0
40676,0
40677,0
40678,0
40679,0
40680,0
40681,0
40682,0
40683,0
40684,0
40685,0
40686,0
40687,0
40688,0
40689,0
40690,0
40691,0
40692,0
40693,0
40694,0
40695,0
40696,0
40697,0
40698,0
40699,0
40700,0
40701,0
40702,0
40703,0
40704,1
40705,1
40706,1
40707,1
40708,1
40709,1
40710,1
40711,1
40712,1
40713,1
40714,1
40715,1
40716,1
40717,1
40718,1
40719,1
40720,1
40721,1
40722,1
40723,1
40724,1
40725,1
40726,1
40727,1
40728,1
40729,1
40730,1
40731,1
40732,1
40733,1
40734,1
40735,1
40736,1
40737,1
40738,1
40739,1
40740,1
40741,1
40742,1
40743,1
40744,1
40745,1
40746,1
40747,1
40748,1
40749,1
40750,1
40751,1
40752,1
40753,1
40754,1
40755,1
40756,1
40757,1
40758,1
40759,1
40760,1
40761,1
40762,1
40763,1
40764,1
40765,1
40766,1
40767,1
40768,1
40769,1
40770,1
40771,1
40772,1
40773,1
40774,1
40775,1
40776,1
40777,1
40778,1
40779,1
40780,1
40781,1
40782,1
40783,1
40784,1
40785,1
40786,1
40787,1
40788,1
40789,1
40790,1
40791,1
40792,1
40793,1
40794,1
40795,1
40796,1
40797,1
40798,0
40799,0
40800,0
40801,0
40802,0
40803,0
40804,0
40805,0
40806,0
40807,0
40808,0
40809,0
40810,0
40811,0
40812,0
40813,0
40814,0
40815,0
40816,0
40817,0
40818,0
40819,0
40820,0
40821,0
40822,0
40823,0
40824,0
40825,0
40826,0
40827,0
40828,0
40829,0
40830,0
40831,0
40832,0
40833,0
40834,0
40835,0
40836,0
40837,0
40838,0
40839,0
40840,0
40841,0
40842,0
40843,0
40844,0
40845,0
40846,1
40847,1
40848,1
40849,1
40850,1
40851,1
40852,1
40853,1
40854,1
40855,1
40856,1
40857,1
40858,1
40859,1
40860,1
40861,1
40862,1
40863,1
40864,1
40865,1
40866,1
40867,1
40868,1
40869,1
40870,1
40871,1
40872,1
40873,1
40874,1
40875,1
40876,1
40877,1
40878,1
40879,1
40880,1
40881,1
40882,1
40883,1
40884,1
40885,1
40886,1
40887,1
40888,1
40889,1
40890,1
40891,1
40892,1
40893,1
40894,1
40895,1
40896,1
40897,1
40898,1
40899,1
40900,1
40901,1
40902,1
40903,1
40904,1
40905,1
40906,1
40907,1
40908,1
40909,1
40910,1
40911,1
40912,1
40913,1
40914,1
40915,1
40916,1
40917,0
40918,0
40919,0
40920,0
40921,0
40922,0
40923,0
40924,0
40925,0
40926,0
40927,0
40928,0
40929,0
40930,0
40931,0
40932,0
40933,0
40934,0
40935,0
40936,0
40937,0
40938,0
40939,0
40940,0
40941,0
40942,0
40943,0
40944,0
40945,0
40946,0
40947,0
40948,0
40949,0
40950,0
40951,0
40952,0
40953,0
40954,0
40955,0
40956,0
40957,0
40958,0
40959,0
40960,0
40961,0
40962,0
40963,0
40964,0
40965,0
40966,0
40967,0
40968,0
40969,0
40970,0
40971,0
40972,0
40973,0
40974,0
40975,0
40976,0
40977,0
40978,0
40979,0
40980,0
40981,0
40982,0
40983,0
40984,0
40985,0
40986,0
40987,0
40988,0
40989,0
40990,0
40991,0
40992,0
40993,0
40994,0
40995,0
40996,0
40997,0
40998,0
40999,0
41000,0
41001,0
41002,0
41003,0
41004,0
41005,0
41006,0
41007,0
41008,0
41009,0
41010,0
41011,0
41012,0
41013,0
41014,0
41015,0
41016,0
41017,0
41018,0
41019,0
41020,0
41021,0
41022,0
41023,0
41024,0
41025,0
41026,0
41027,0
41028,0
41029,0
41030,0
41031,0
41032,0
41033,0
41034,0
41035,0
41036,0
41037,0
41038,0
41039,0
41040,0
41041,0
41042,0
41043,0
41044,0
41045,0
41046,0
41047,0
41048,0
41049,0
41050,0
41051,0
41052,0
41053,0
41054,0
41055,0
41056,0
41057,0
41058,0
41059,0
41060,0
41061,0
41062,0
41063,0
41064,0
41065,0
41066,0
41067,0
41068,0
41069,0
41070,0
41071,0
41072,0
41073,0
41074,0
41075,0
41076,0
41077,0
41078,0
41079,0
41080,0
41081,0
41082,0
41083,0
41084,0
41085,0
41086,0
41087,0
41088,0
41089,0
41090,0
41091,0
41092,0
41093,0
41094,0
41095,0
41096,0
41097,0
41098,0
41099,0
41100,0
41101,0
41102,0
41103,0
41104,0
41105,0
41106,0
41107,0
41108,0
41109,0
41110,0
41111,0
41112,0
41113,0
41114,0
41115,0
41116,0
41117,0
41118,0
41119,0
41120,0
41121,0
41122,0
41123,0
41124,0
41125,0
41126,0
41127,0
41128,0
41129,0
41130,0
41131,0
41132,0
41133,0
41134,0
41135,0
41136,0
41137,0
41138,0
41139,0
41140,0
41141,0
41142,0
41143,0
41144,0
41145,0
41146,0
41147,0
41148,0
41149,0
41150,0
41151,0
41152,0
41153,0
41154,0
41155,0
41156,1
41157,1
41158,1
41159,4
41160,4
41161,4
41162,4
41163,4
41164,4
41165,4
41166,5
41167,5
41168,5
41169,5
41170,5
41171,5
41172,5
41173,5
41174,5
41175,5
41176,5
41177,5
41178,5
41179,5
41180,5
41181,5
41182,5
41183,5
41184,5
41185,5
41186,5
41187,5
41188,5
41189,5
41190,5
41191,5
41192,6
41193,6
41194,6
41195,6
41196,6
41197,6
41198,6
41199,14
41200,14
41201,14
41202,14
41203,14
41204,19
41205,26
41206,28
41207,28
41208,28
41209,28
41210,27
41211,27
41212,27
41213,27
41214,27
41215,27
41216,27
41217,27
41218,27
41219,27
41220,27
41221,27
41222,27
41223,27
41224,32
41225,32
41226,32
41227,32
41228,32
41229,32
41230,32
41231,32
41232,32
41233,32
41234,32
41235,32
41236,32
41237,32
41238,32
41239,32
41240,32
41241,32
41242,32
41243,32
41244,32
41245,32
41246,32
41247,32
41248,32
41249,31
41250,31
41251,31
41252,31
41253,28
41254,28
41255,28
41256,28
41257,28
41258,28
41259,28
41260,28
41261,28
41262,28
41263,28
41264,28
41265,28
41266,28
41267,28
41268,28
41269,28
41270,28
41271,28
41272,28
41273,28
41274,28
41275,28
41276,28
41277,28
41278,28
41279,28
41280,28
41281,28
41282,28
41283,28
41284,28
41285,28
41286,27
41287,27
41288,27
41289,27
41290,27
41291,27
41292,27
41293,19
41294,19
41295,19
41296,19
41297,19
41298,14
41299,7
41300,5
41301,5
41302,5
41303,5
41304,5
41305,5
41306,5
41307,5
41308,5
41309,0
41310,0
41311,0
41312,0
41313,0
41314,0
41315,0
41316,0
41317,0
41318,0
41319,0
41320,0
41321,0
41322,0
41323,0
41324,0
41325,0
41326,0
41327,0
41328,0
41329,0
41330,0
41331,0
41332,0
41333,0
41334,0
41335,0
41336,0
41337,0
41338,0
41339,0
41340,0
41341,0
41342,0
41343,0
41344,0
41345,0
41346,0
41347,0
41348,0
41349,0
41350,0
41351,0
41352,0
41353,0
41354,0
41355,0
41356,0
41357,0
41358,0
41359,0
41360,0
41361,0
41362,0
41363,0
41364,0
41365,0
41366,0
41367,0
41368,0
41369,0
41370,0
41371,0
41372,0
41373,0
41374,0
41375,0
41376,0
41377,0
41378,0
41379,0
41380,0
41381,0
41382,0
41383,0
41384,0
41385,0
41386,0
41387,0
41388,0
41389,0
41390,0
41391,0
41392,0
41393,0
41394,0
41395,0
41396,0
41397,0
41398,0
41399,0
41400,0
41401,0
41402,0
41403,0
41404,0
41405,0
41406,0
41407,0
41408,0
41409,0
41410,0
41411,0
41412,0
41413,0
41414,0
41415,0
41416,0
41417,0
41418,0
41419,0
41420,0
41421,0
41422,0
41423,0
41424,0
41425,0
41426,0
41427,0
41428,0
41429,0
41430,0
41431,0
41432,0
41433,0
41434,0
41435,0
41436,0
41437,0
41438,0
41439,0
41440,0
41441,0
41442,0
41443,0
41444,0
41445,0
41446,0
41447,0
41448,0
41449,0
41450,0
41451,0
41452,0
41453,0
41454,0
41455,11
41456,11
41457,11
41458,11
41459,11
41460,11
41461,11
41462,11
41463,16
41464,16
41465,16
41466,16
41467,16
41468,16
41469,16
41470,16
41471,16
41472,16
41473,16
41474,16
41475,16
41476,16
41477,16
41478,16
41479,16
41480,16
41481,16
41482,16
41483,16
41484,16
41485,16
41486,16
41487,16
41488,16
41489,16
41490,16
41491,16
41492,16
41493,16
41494,16
41495,22
41496,22
41497,22
41498,22
41499,22
41500,22
41501,22
41502,22
41503,22
41504,27
41505,27
41506,27
41507,27
41508,27
41509,27
41510,27
41511,27
41512,27
41513,27
41514,27
41515,27
41516,27
41517,27
41518,27
41519,27
41520,27
41521,27
41522,27
41523,27
41524,27
41525,27
41526,27
41527,27
41528,27
41529,27
41530,27
41531,27
41532,27
41533,27
41534,27
41535,27
41536,27
41537,27
41538,27
41539,27
41540,27
41541,27
41542,27
41543,27
41544,27
41545,27
41546,27
41547,27
41548,27
41549,16
41550,16
41551,16
41552,16
41553,16
41554,16
41555,16
41556,16
41557,11
41558,11
41559,11
41560,11
41561,11
41562,11
41563,11
41564,11
41565,11
41566,11
41567,11
41568,11
41569,11
41570,11
41571,11
41572,11
41573,11
41574,11
41575,11
41576,11
41577,11
41578,11
41579,11
41580,11
41581,11
41582,11
41583,11
41584,11
41585,11
41586,11
41587,11
41588,11
41589,5
41590,5
41591,5
41592,5
41593,5
41594,5
41595,5
41596,5
41597,5
41598,0
41599,0
41600,0
41601,0
41602,0
41603,0
41604,0
41605,0
41606,0
41607,0
41608,0
41609,0
41610,0
41611,0
41612,0
41613,0
41614,0
41615,0
41616,0
41617,0
41618,0
41619,0
41620,0
41621,0
41622,2
41623,2
41624,2
41625,2
41626,2
41627,2
41628,2
41629,2
41630,2
41631,2
41632,2
41633,2
41634,2
41635,2
41636,2
41637,2
41638,2
41639,2
41640,2
41641,2
41642,2
41643,2
41644,2
41645,2
41646,2
41647,2
41648,2
41649,2
41650,2
41651,2
41652,5
41653,5
41654,5
41655,5
41656,5
41657,5
41658,5
41659,5
41660,5
41661,5
41662,5
41663,5
41664,5
41665,5
41666,5
41667,5
41668,5
41669,5
41670,5
41671,5
41672,5
41673,5
41674,5
41675,5
41676,5
41677,5
41678,5
41679,5
41680,5
41681,5
41682,5
41683,5
41684,5
41685,5
41686,5
41687,5
41688,5
41689,5
41690,5
41691,5
41692,5
41693,5
41694,5
41695,5
41696,5
41697,5
41698,5
41699,5
41700,5
41701,5
41702,5
41703,5
41704,5
41705,5
41706,5
41707,5
41708,5
41709,5
41710,5
41711,5
41712,5
41713,5
41714,5
41715,5
41716,3
41717,3
41718,0
41719,0
41720,0
41721,0
41722,0
41723,0
41724,0
41725,0
41726,0
41727,0
41728,0
41729,0
41730,0
41731,0
41732,0
41733,0
41734,0
41735,0
41736,0
41737,0
41738,0
41739,0
41740,0
41741,0
41742,0
41743,0
41744,0
41745,0
41746,0
41747,0
41748,0
41749,0
41750,0
41751,0
41752,0
41753,0
41754,0
41755,0
41756,0
41757,0
41758,0
41759,0
41760,0
41761,0
41762,0
41763,0
41764,0
41765,0
41766,0
41767,0
41768,0
41769,0
41770,0
41771,0
41772,0
41773,0
41774,0
41775,0
41776,0
41777,0
41778,0
41779,0
41780,0
41781,0
41782,0
41783,0
41784,0
41785,0
41786,0
41787,0
41788,0
41789,0
41790,0
41791,0
41792,0
41793,0
41794,0
41795,0
41796,0
41797,0
41798,0
41799,0
41800,0
41801,0
41802,0
41803,0
41804,0
41805,0
41806,0
41807,0
41808,0
41809,0
41810,0
41811,0
41812,0
41813,0
41814,0
41815,0
41816,0
41817,0
41818,0
41819,0
41820,0
41821,0
41822,0
41823,0
41824,0
41825,0
41826,0
41827,0
41828,0
41829,0
41830,0
41831,0
41832,0
41833,0
41834,0
41835,0
41836,0
41837,0
41838,0
41839,0
41840,0
41841,0
41842,0
41843,0
41844,0
41845,0
41846,0
41847,0
41848,0
41849,0
41850,0
41851,7
41852,7
41853,7
41854,7
41855,7
41856,7
41857,7
41858,7
41859,7
41860,12
41861,12
41862,15
41863,15
41864,15
41865,17
41866,17
41867,17
41868,17
41869,17
41870,17
41871,17
41872,17
41873,17
41874,17
41875,17
41876,17
41877,17
41878,17
41879,17
41880,17
41881,17
41882,17
41883,17
41884,17
41885,17
41886,17
41887,17
41888,17
41889,17
41890,17
41891,17
41892,17
41893,17
41894,17
41895,17
41896,17
41897,17
41898,17
41899,17
41900,17
41901,17
41902,17
41903,17
41904,17
41905,17
41906,17
41907,21
41908,21
41909,21
41910,21
41911,21
41912,21
41913,21
41914,21
41915,21
41916,19
41917,19
41918,19
41919,19
41920,19
41921,19
41922,19
41923,19
41924,19
41925,19
41926,19
41927,19
41928,19
41929,19
41930,19
41931,19
41932,19
41933,19
41934,19
41935,14
41936,14
41937,14
41938,13
41939,13
41940,13
41941,13
41942,13
41943,13
41944,13
41945,6
41946,6
41947,6
41948,6
41949,6
41950,6
41951,6
41952,6
41953,6
41954,6
41955,6
41956,6
41957,6
41958,6
41959,4
41960,4
41961,4
41962,4
41963,4
41964,4
41965,4
41966,4
41967,4
41968,4
41969,4
41970,0
41971,0
41972,0
41973,0
41974,0
41975,0
41976,0
41977,0
41978,0
41979,0
41980,0
41981,0
41982,0
41983,0
41984,0
41985,0
41986,0
41987,0
41988,0
41989,0
41990,0
41991,0
41992,0
41993,0
41994,0
41995,0
41996,0
41997,0
41998,0
41999,0
42000,0
42001,0
42002,0
42003,0
42004,0
42005,0
42006,0
42007,0
42008,0
42009,0
42010,0
42011,0
42012,0
42013,0
42014,0
42015,0
42016,0
42017,0
42018,0
42019,0
42020,0
42021,0
42022,0
42023,0
42024,0
42025,0
42026,0
42027,0
42028,0
42029,0
42030,0
42031,0
42032,0
42033,0
42034,0
42035,0
42036,0
42037,0
42038,0
42039,0
42040,0
42041,0
42042,0
42043,0
42044,0
42045,0
42046,0
42047,0
42048,0
42049,0
42050,0
42051,1
42052,1
42053,1
42054,1
42055,1
42056,1
42057,1
42058,3
42059,78
42060,87
42061,87
42062,87
42063,87
42064,89
42065,89
42066,89
42067,89
42068,89
42069,89
42070,89
42071,89
42072,89
42073,89
42074,89
42075,89
42076,89
42077,89
42078,89
42079,89
42080,89
42081,89
42082,89
42083,89
42084,89
42085,89
42086,89
42087,89
42088,89
42089,89
42090,89
42091,89
42092,89
42093,89
42094,89
42095,89
42096,89
42097,89
42098,89
42099,89
42100,87
42101,78
42102,75
42103,75
42104,75
42105,75
42106,58
42107,58
42108,58
42109,58
42110,58
42111,58
42112,39
42113,39
42114,39
42115,39
42116,39
42117,37
42118,28
42119,28
42120,28
42121,28
42122,28
42123,28
42124,28
42125,26
42126,26
42127,25
42128,25
42129,25
42130,25
42131,25
42132,21
42133,19
42134,19
42135,19
42136,19
42137,4
42138,4
42139,4
42140,4
42141,2
42142,2
42143,2
42144,0
42145,0
42146,0
42147,0
42148,0
42149,0
42150,0
42151,4
42152,4
42153,4
42154,4
42155,4
42156,4
42157,4
42158,4
42159,4
42160,4
42161,4
42162,4
42163,4
42164,4
42165,7
42166,7
42167,8
42168,8
42169,8
42170,8
42171,8
42172,8
42173,8
42174,8
42175,8
42176,8
42177,8
42178,8
42179,8
42180,8
42181,8
42182,8
42183,8
42184,8
42185,8
42186,8
42187,8
42188,8
42189,8
42190,8
42191,8
42192,8
42193,8
42194,8
42195,8
42196,8
42197,8
42198,8
42199,8
42200,8
42201,8
42202,8
42203,8
42204,8
42205,8
42206,8
42207,8
42208,8
42209,8
42210,8
42211,8
42212,8
42213,8
42214,8
42215,8
42216,8
42217,8
42218,8
42219,8
42220,8
42221,8
42222,8
42223,8
42224,8
42225,8
42226,8
42227,8
42228,8
42229,8
42230,8
42231,8
42232,8
42233,8
42234,8
42235,8
42236,8
42237,8
42238,8
42239,8
42240,8
42241,8
42242,8
42243,8
42244,8
42245,4
42246,4
42247,4
42248,4
42249,4
42250,4
42251,4
42252,4
42253,4
42254,4
42255,4
42256,4
42257,4
42258,4
42259,0
42260,0
42261,0
42262,0
42263,0
42264,0
42265,0
42266,0
42267,0
42268,1
42269,1
42270,1
42271,1
42272,2
42273,2
42274,2
42275,2
42276,2
42277,2
42278,2
42279,2
42280,2
42281,2
42282,2
42283,2
42284,2
42285,2
42286,2
